event_id,is_sse,final_cascade_size,time_to_sse_minutes,graph_nodes,graph_edges,graph_cross_edge_ratio,split
synthetic_sse_graph::00009155,0,1,,1,0,0.0,train
synthetic_sse_graph::00009156,0,23,,23,22,0.045454545454545456,train
synthetic_sse_graph::00009157,0,1,,1,0,0.0,train
synthetic_sse_graph::00009158,0,1,,1,0,0.0,train
synthetic_sse_graph::00009159,0,8,,8,7,0.0,train
synthetic_sse_graph::00009160,0,1,,1,0,0.0,train
synthetic_sse_graph::00009161,0,2,,2,1,0.0,train
synthetic_sse_graph::00009162,0,5,,5,4,0.0,train
synthetic_sse_graph::00009163,0,2,,2,1,0.0,train
synthetic_sse_graph::00009164,0,2,,2,1,0.0,train
synthetic_sse_graph::00009165,0,1,,1,0,0.0,train
synthetic_sse_graph::00009166,0,2,,2,1,0.0,train
synthetic_sse_graph::00009167,0,2,,2,1,0.0,train
synthetic_sse_graph::00009168,0,3,,3,2,0.0,train
synthetic_sse_graph::00009169,0,1,,1,0,0.0,train
synthetic_sse_graph::00009170,0,1,,1,0,0.0,train
synthetic_sse_graph::00009171,0,3,,3,2,0.0,train
synthetic_sse_graph::00009172,0,1,,1,0,0.0,train
synthetic_sse_graph::00009173,0,2,,2,1,0.0,train
synthetic_sse_graph::00009174,0,4,,4,3,0.0,train
synthetic_sse_graph::00009175,0,2,,2,1,0.0,train
synthetic_sse_graph::00009176,0,3,,3,2,0.0,train
synthetic_sse_graph::00009177,0,6,,6,5,0.0,train
synthetic_sse_graph::00009178,0,4,,4,3,0.0,train
synthetic_sse_graph::00009179,1,2,320.0,2,1,0.0,train
synthetic_sse_graph::00009180,0,3,,3,2,0.0,train
synthetic_sse_graph::00009181,0,4,,4,3,0.0,train
synthetic_sse_graph::00009182,0,3,,3,2,0.0,train
synthetic_sse_graph::00009183,0,10,,10,9,0.0,train
synthetic_sse_graph::00009184,0,3,,3,2,0.0,train
synthetic_sse_graph::00009185,0,1,,1,0,0.0,train
synthetic_sse_graph::00009186,0,1,,1,0,0.0,train
synthetic_sse_graph::00009187,0,1,,1,0,0.0,train
synthetic_sse_graph::00009188,0,5,,5,4,0.0,train
synthetic_sse_graph::00009189,0,1,,1,0,0.0,train
synthetic_sse_graph::00009190,0,6,,6,5,0.0,train
synthetic_sse_graph::00009191,0,1,,1,0,0.0,train
synthetic_sse_graph::00009192,0,5,,5,4,0.0,train
synthetic_sse_graph::00009193,0,1,,1,0,0.0,train
synthetic_sse_graph::00009194,0,1,,1,0,0.0,train
synthetic_sse_graph::00009195,0,1,,1,0,0.0,train
synthetic_sse_graph::00009196,0,1,,1,0,0.0,train
synthetic_sse_graph::00009197,0,1,,1,0,0.0,train
synthetic_sse_graph::00009198,0,1,,1,0,0.0,train
synthetic_sse_graph::00009199,0,7,,7,6,0.0,train
synthetic_sse_graph::00009200,0,1,,1,0,0.0,train
synthetic_sse_graph::00009201,0,1,,1,0,0.0,train
synthetic_sse_graph::00009202,0,33,,33,32,0.03125,train
synthetic_sse_graph::00009203,0,5,,5,4,0.25,train
synthetic_sse_graph::00009204,1,2,180.0,2,1,0.0,train
synthetic_sse_graph::00009205,0,3,,3,2,0.0,train
synthetic_sse_graph::00009206,0,6,,6,5,0.0,train
synthetic_sse_graph::00009207,0,4,,4,3,0.0,train
synthetic_sse_graph::00009208,0,1,,1,0,0.0,train
synthetic_sse_graph::00009209,0,2,,2,1,0.0,train
synthetic_sse_graph::00009210,0,4,,4,3,0.0,train
synthetic_sse_graph::00009211,0,3,,3,2,0.0,train
synthetic_sse_graph::00009212,0,1,,1,0,0.0,train
synthetic_sse_graph::00009213,0,3,,3,2,0.0,train
synthetic_sse_graph::00009214,1,320,60.0,64,63,0.15873015873015872,train
synthetic_sse_graph::00009215,0,7,,7,6,0.0,train
synthetic_sse_graph::00009216,0,3,,3,2,0.0,train
synthetic_sse_graph::00009217,0,1,,1,0,0.0,train
synthetic_sse_graph::00009218,0,1,,1,0,0.0,train
synthetic_sse_graph::00009219,0,1,,1,0,0.0,train
synthetic_sse_graph::00009220,0,3,,3,2,0.0,train
synthetic_sse_graph::00009221,0,6,,6,5,0.0,train
synthetic_sse_graph::00009222,0,1,,1,0,0.0,train
synthetic_sse_graph::00009223,0,2,,2,1,0.0,train
synthetic_sse_graph::00009224,1,2,220.0,2,1,0.0,train
synthetic_sse_graph::00009225,0,3,,3,2,0.0,train
synthetic_sse_graph::00009226,0,1,,1,0,0.0,train
synthetic_sse_graph::00009227,0,3,,3,2,0.0,train
synthetic_sse_graph::00009228,0,2,,2,1,0.0,train
synthetic_sse_graph::00009229,0,1,,1,0,0.0,train
synthetic_sse_graph::00009230,0,4,,4,3,0.0,train
synthetic_sse_graph::00009231,0,3,,3,2,0.0,train
synthetic_sse_graph::00009232,0,4,,4,3,0.3333333333333333,train
synthetic_sse_graph::00009233,0,1,,1,0,0.0,train
synthetic_sse_graph::00009234,0,1,,1,0,0.0,train
synthetic_sse_graph::00009235,0,1,,1,0,0.0,train
synthetic_sse_graph::00009236,0,4,,4,3,0.3333333333333333,train
synthetic_sse_graph::00009237,0,9,,9,8,0.0,train
synthetic_sse_graph::00009238,0,1,,1,0,0.0,train
synthetic_sse_graph::00009239,0,2,,2,1,0.0,train
synthetic_sse_graph::00009240,0,43,,43,42,0.0,train
synthetic_sse_graph::00009241,0,2,,2,1,0.0,train
synthetic_sse_graph::00009242,0,1,,1,0,0.0,train
synthetic_sse_graph::00009243,0,2,,2,1,0.0,train
synthetic_sse_graph::00009244,0,8,,8,7,0.0,train
synthetic_sse_graph::00009245,0,4,,4,3,0.0,train
synthetic_sse_graph::00009246,0,1,,1,0,0.0,train
synthetic_sse_graph::00009247,0,4,,4,3,0.0,train
synthetic_sse_graph::00009248,0,1,,1,0,0.0,train
synthetic_sse_graph::00009249,0,1,,1,0,0.0,train
synthetic_sse_graph::00009250,0,1,,1,0,0.0,train
synthetic_sse_graph::00009251,0,1,,1,0,0.0,train
synthetic_sse_graph::00009252,0,1,,1,0,0.0,train
synthetic_sse_graph::00009253,0,1,,1,0,0.0,train
synthetic_sse_graph::00009254,0,1,,1,0,0.0,train
synthetic_sse_graph::00009255,0,2,,2,1,0.0,train
synthetic_sse_graph::00009256,0,12,,12,11,0.0,train
synthetic_sse_graph::00009257,0,7,,7,6,0.0,train
synthetic_sse_graph::00009258,0,1,,1,0,0.0,train
synthetic_sse_graph::00009259,0,9,,9,8,0.0,train
synthetic_sse_graph::00009260,0,1,,1,0,0.0,train
synthetic_sse_graph::00009261,0,1,,1,0,0.0,train
synthetic_sse_graph::00009262,0,4,,4,3,0.0,train
synthetic_sse_graph::00009263,0,7,,7,6,0.0,train
synthetic_sse_graph::00009264,0,1,,1,0,0.0,train
synthetic_sse_graph::00009265,0,9,,9,8,0.0,train
synthetic_sse_graph::00009266,0,1,,1,0,0.0,train
synthetic_sse_graph::00009267,0,9,,9,8,0.0,train
synthetic_sse_graph::00009268,0,8,,8,7,0.14285714285714285,train
synthetic_sse_graph::00009269,0,4,,4,3,0.0,train
synthetic_sse_graph::00009270,0,1,,1,0,0.0,train
synthetic_sse_graph::00009271,0,2,,2,1,0.0,train
synthetic_sse_graph::00009272,0,1,,1,0,0.0,train
synthetic_sse_graph::00009273,0,3,,3,2,0.5,train
synthetic_sse_graph::00009274,0,2,,2,1,0.0,train
synthetic_sse_graph::00009275,1,2,120.0,2,1,0.0,train
synthetic_sse_graph::00009276,0,9,,9,8,0.0,train
synthetic_sse_graph::00009277,0,1,,1,0,0.0,train
synthetic_sse_graph::00009278,0,3,,3,2,0.0,train
synthetic_sse_graph::00009279,0,1,,1,0,0.0,train
synthetic_sse_graph::00009280,0,2,,2,1,0.0,train
synthetic_sse_graph::00009281,0,5,,5,4,0.0,train
synthetic_sse_graph::00009282,0,2,,2,1,0.0,train
synthetic_sse_graph::00009283,0,1,,1,0,0.0,train
synthetic_sse_graph::00009284,0,2,,2,1,0.0,train
synthetic_sse_graph::00009285,0,2,,2,1,0.0,train
synthetic_sse_graph::00009286,0,3,,3,2,0.5,train
synthetic_sse_graph::00009287,0,1,,1,0,0.0,train
synthetic_sse_graph::00009288,0,1,,1,0,0.0,train
synthetic_sse_graph::00009289,0,8,,8,7,0.0,train
synthetic_sse_graph::00009290,0,5,,5,4,0.0,train
synthetic_sse_graph::00009291,0,1,,1,0,0.0,train
synthetic_sse_graph::00009292,0,1,,1,0,0.0,train
synthetic_sse_graph::00009293,0,4,,4,3,0.0,train
synthetic_sse_graph::00009294,0,1,,1,0,0.0,train
synthetic_sse_graph::00009295,0,2,,2,1,0.0,train
synthetic_sse_graph::00009296,0,1,,1,0,0.0,train
synthetic_sse_graph::00009297,0,1,,1,0,0.0,train
synthetic_sse_graph::00009298,0,3,,3,2,0.0,train
synthetic_sse_graph::00009299,0,1,,1,0,0.0,train
synthetic_sse_graph::00009300,0,1,,1,0,0.0,train
synthetic_sse_graph::00009301,0,3,,3,2,0.0,train
synthetic_sse_graph::00009302,0,1,,1,0,0.0,train
synthetic_sse_graph::00009303,0,2,,2,1,0.0,train
synthetic_sse_graph::00009304,0,1,,1,0,0.0,train
synthetic_sse_graph::00009305,0,7,,7,6,0.0,train
synthetic_sse_graph::00009306,0,2,,2,1,0.0,train
synthetic_sse_graph::00009307,0,1,,1,0,0.0,train
synthetic_sse_graph::00009308,0,19,,19,18,0.0,train
synthetic_sse_graph::00009309,0,1,,1,0,0.0,train
synthetic_sse_graph::00009310,0,12,,12,11,0.09090909090909091,train
synthetic_sse_graph::00009311,0,4,,4,3,0.0,train
synthetic_sse_graph::00009312,0,1,,1,0,0.0,train
synthetic_sse_graph::00009313,0,6,,6,5,0.0,train
synthetic_sse_graph::00009314,0,2,,2,1,0.0,train
synthetic_sse_graph::00009315,0,3,,3,2,0.0,train
synthetic_sse_graph::00009316,0,2,,2,1,0.0,train
synthetic_sse_graph::00009317,0,8,,8,7,0.0,train
synthetic_sse_graph::00009318,0,60,,60,59,0.01694915254237288,train
synthetic_sse_graph::00009319,0,1,,1,0,0.0,train
synthetic_sse_graph::00009320,0,4,,4,3,0.0,train
synthetic_sse_graph::00009321,0,1,,1,0,0.0,train
synthetic_sse_graph::00009322,0,1,,1,0,0.0,train
synthetic_sse_graph::00009323,0,2,,2,1,0.0,train
synthetic_sse_graph::00009324,0,10,,10,9,0.1111111111111111,train
synthetic_sse_graph::00009325,0,1,,1,0,0.0,train
synthetic_sse_graph::00009326,0,9,,9,8,0.0,train
synthetic_sse_graph::00009327,0,12,,12,11,0.0,train
synthetic_sse_graph::00009328,0,1,,1,0,0.0,train
synthetic_sse_graph::00009329,0,6,,6,5,0.0,train
synthetic_sse_graph::00009330,0,1,,1,0,0.0,train
synthetic_sse_graph::00009331,0,1,,1,0,0.0,train
synthetic_sse_graph::00009332,0,1,,1,0,0.0,train
synthetic_sse_graph::00009333,0,5,,5,4,0.0,train
synthetic_sse_graph::00009334,0,3,,3,2,0.0,train
synthetic_sse_graph::00009335,0,1,,1,0,0.0,train
synthetic_sse_graph::00009336,0,11,,11,10,0.1,train
synthetic_sse_graph::00009337,0,3,,3,2,0.5,train
synthetic_sse_graph::00009338,0,1,,1,0,0.0,train
synthetic_sse_graph::00009339,0,12,,12,11,0.0,train
synthetic_sse_graph::00009340,0,1,,1,0,0.0,train
synthetic_sse_graph::00009341,1,2,160.0,2,1,0.0,train
synthetic_sse_graph::00009342,0,1,,1,0,0.0,train
synthetic_sse_graph::00009343,0,3,,3,2,0.0,train
synthetic_sse_graph::00009344,0,4,,4,3,0.0,train
synthetic_sse_graph::00009345,0,3,,3,2,0.0,train
synthetic_sse_graph::00009346,0,2,,2,1,0.0,train
synthetic_sse_graph::00009347,0,4,,4,3,0.0,train
synthetic_sse_graph::00009348,0,1,,1,0,0.0,train
synthetic_sse_graph::00009349,0,1,,1,0,0.0,train
synthetic_sse_graph::00009350,0,1,,1,0,0.0,train
synthetic_sse_graph::00009351,0,2,,2,1,0.0,train
synthetic_sse_graph::00009352,0,18,,18,17,0.0,train
synthetic_sse_graph::00009353,0,3,,3,2,0.0,train
synthetic_sse_graph::00009354,0,2,,2,1,0.0,train
synthetic_sse_graph::00009355,0,1,,1,0,0.0,train
synthetic_sse_graph::00009356,0,8,,8,7,0.0,train
synthetic_sse_graph::00009357,0,1,,1,0,0.0,train
synthetic_sse_graph::00009358,0,1,,1,0,0.0,train
synthetic_sse_graph::00009359,0,1,,1,0,0.0,train
synthetic_sse_graph::00009360,0,6,,6,5,0.0,train
synthetic_sse_graph::00009361,0,1,,1,0,0.0,train
synthetic_sse_graph::00009362,0,4,,4,3,0.0,train
synthetic_sse_graph::00009363,0,22,,22,21,0.047619047619047616,train
synthetic_sse_graph::00009364,0,1,,1,0,0.0,train
synthetic_sse_graph::00009365,0,4,,4,3,0.0,train
synthetic_sse_graph::00009366,0,1,,1,0,0.0,train
synthetic_sse_graph::00009367,0,1,,1,0,0.0,train
synthetic_sse_graph::00009368,0,9,,9,8,0.0,train
synthetic_sse_graph::00009369,0,1,,1,0,0.0,train
synthetic_sse_graph::00009370,0,3,,3,2,0.0,train
synthetic_sse_graph::00009371,0,8,,8,7,0.14285714285714285,train
synthetic_sse_graph::00009372,0,2,,2,1,0.0,train
synthetic_sse_graph::00009373,0,1,,1,0,0.0,train
synthetic_sse_graph::00009374,0,1,,1,0,0.0,train
synthetic_sse_graph::00009375,0,1,,1,0,0.0,train
synthetic_sse_graph::00009376,0,1,,1,0,0.0,train
synthetic_sse_graph::00009377,0,1,,1,0,0.0,train
synthetic_sse_graph::00009378,0,1,,1,0,0.0,train
synthetic_sse_graph::00009379,0,2,,2,1,0.0,train
synthetic_sse_graph::00009380,0,1,,1,0,0.0,train
synthetic_sse_graph::00009381,0,56,,56,55,0.01818181818181818,train
synthetic_sse_graph::00009382,0,1,,1,0,0.0,train
synthetic_sse_graph::00009383,0,1,,1,0,0.0,train
synthetic_sse_graph::00009384,0,1,,1,0,0.0,train
synthetic_sse_graph::00009385,0,1,,1,0,0.0,train
synthetic_sse_graph::00009386,0,1,,1,0,0.0,train
synthetic_sse_graph::00009387,0,2,,2,1,0.0,train
synthetic_sse_graph::00009388,0,2,,2,1,0.0,train
synthetic_sse_graph::00009389,0,1,,1,0,0.0,train
synthetic_sse_graph::00009390,0,1,,1,0,0.0,train
synthetic_sse_graph::00009391,0,4,,4,3,0.0,train
synthetic_sse_graph::00009392,0,5,,5,4,0.0,train
synthetic_sse_graph::00009393,0,1,,1,0,0.0,train
synthetic_sse_graph::00009394,0,1,,1,0,0.0,train
synthetic_sse_graph::00009395,0,6,,6,5,0.0,train
synthetic_sse_graph::00009396,0,8,,8,7,0.0,train
synthetic_sse_graph::00009397,0,3,,3,2,0.0,train
synthetic_sse_graph::00009398,0,1,,1,0,0.0,train
synthetic_sse_graph::00009399,0,2,,2,1,0.0,train
synthetic_sse_graph::00009400,0,1,,1,0,0.0,train
synthetic_sse_graph::00009401,0,9,,9,8,0.0,train
synthetic_sse_graph::00009402,0,2,,2,1,0.0,train
synthetic_sse_graph::00009403,0,2,,2,1,0.0,train
synthetic_sse_graph::00009404,0,1,,1,0,0.0,train
synthetic_sse_graph::00009405,0,20,,20,19,0.21052631578947367,train
synthetic_sse_graph::00009406,0,1,,1,0,0.0,train
synthetic_sse_graph::00009407,0,7,,7,6,0.16666666666666666,train
synthetic_sse_graph::00009408,0,1,,1,0,0.0,train
synthetic_sse_graph::00009409,0,2,,2,1,0.0,train
synthetic_sse_graph::00009410,0,1,,1,0,0.0,train
synthetic_sse_graph::00009411,0,1,,1,0,0.0,train
synthetic_sse_graph::00009412,0,20,,20,19,0.0,train
synthetic_sse_graph::00009413,0,10,,10,9,0.2222222222222222,train
synthetic_sse_graph::00009414,0,1,,1,0,0.0,train
synthetic_sse_graph::00009415,0,4,,4,3,0.0,train
synthetic_sse_graph::00009416,0,6,,6,5,0.2,train
synthetic_sse_graph::00009417,0,1,,1,0,0.0,train
synthetic_sse_graph::00009418,0,1,,1,0,0.0,train
synthetic_sse_graph::00009419,0,3,,3,2,0.0,train
synthetic_sse_graph::00009420,0,1,,1,0,0.0,train
synthetic_sse_graph::00009421,1,7,160.0,7,6,0.0,train
synthetic_sse_graph::00009422,0,1,,1,0,0.0,train
synthetic_sse_graph::00009423,0,2,,2,1,0.0,train
synthetic_sse_graph::00009424,0,1,,1,0,0.0,train
synthetic_sse_graph::00009425,0,1,,1,0,0.0,train
synthetic_sse_graph::00009426,0,1,,1,0,0.0,train
synthetic_sse_graph::00009427,0,1,,1,0,0.0,train
synthetic_sse_graph::00009428,0,1,,1,0,0.0,train
synthetic_sse_graph::00009429,0,1,,1,0,0.0,train
synthetic_sse_graph::00009430,0,1,,1,0,0.0,train
synthetic_sse_graph::00009431,0,2,,2,1,0.0,train
synthetic_sse_graph::00009432,0,3,,3,2,0.0,train
synthetic_sse_graph::00009433,0,1,,1,0,0.0,train
synthetic_sse_graph::00009434,0,7,,7,6,0.0,train
synthetic_sse_graph::00009435,0,1,,1,0,0.0,train
synthetic_sse_graph::00009436,0,1,,1,0,0.0,train
synthetic_sse_graph::00009437,0,1,,1,0,0.0,train
synthetic_sse_graph::00009438,0,1,,1,0,0.0,train
synthetic_sse_graph::00009439,0,6,,6,5,0.0,train
synthetic_sse_graph::00009440,0,1,,1,0,0.0,train
synthetic_sse_graph::00009441,0,6,,6,5,0.0,train
synthetic_sse_graph::00009442,0,1,,1,0,0.0,train
synthetic_sse_graph::00009443,0,6,,6,5,0.0,train
synthetic_sse_graph::00009444,0,1,,1,0,0.0,train
synthetic_sse_graph::00009445,0,2,,2,1,0.0,train
synthetic_sse_graph::00009446,0,3,,3,2,0.0,train
synthetic_sse_graph::00009447,0,5,,5,4,0.0,train
synthetic_sse_graph::00009448,0,8,,8,7,0.0,train
synthetic_sse_graph::00009449,0,1,,1,0,0.0,train
synthetic_sse_graph::00009450,0,18,,18,17,0.058823529411764705,train
synthetic_sse_graph::00009451,0,4,,4,3,0.0,train
synthetic_sse_graph::00009452,0,3,,3,2,0.0,train
synthetic_sse_graph::00009453,0,2,,2,1,0.0,train
synthetic_sse_graph::00009454,0,2,,2,1,0.0,train
synthetic_sse_graph::00009455,0,2,,2,1,0.0,train
synthetic_sse_graph::00009456,0,1,,1,0,0.0,train
synthetic_sse_graph::00009457,0,10,,10,9,0.0,train
synthetic_sse_graph::00009458,0,3,,3,2,0.0,train
synthetic_sse_graph::00009459,0,1,,1,0,0.0,train
synthetic_sse_graph::00009460,0,5,,5,4,0.0,train
synthetic_sse_graph::00009461,0,1,,1,0,0.0,train
synthetic_sse_graph::00009462,0,2,,2,1,0.0,train
synthetic_sse_graph::00009463,0,2,,2,1,0.0,train
synthetic_sse_graph::00009464,0,1,,1,0,0.0,train
synthetic_sse_graph::00009465,0,1,,1,0,0.0,train
synthetic_sse_graph::00009466,0,2,,2,1,0.0,train
synthetic_sse_graph::00009467,0,2,,2,1,0.0,train
synthetic_sse_graph::00009468,0,2,,2,1,0.0,train
synthetic_sse_graph::00009469,0,21,,21,20,0.0,train
synthetic_sse_graph::00009470,0,6,,6,5,0.0,train
synthetic_sse_graph::00009471,0,7,,7,6,0.0,train
synthetic_sse_graph::00009472,0,1,,1,0,0.0,train
synthetic_sse_graph::00009473,0,1,,1,0,0.0,train
synthetic_sse_graph::00009474,0,6,,6,5,0.0,train
synthetic_sse_graph::00009475,0,1,,1,0,0.0,train
synthetic_sse_graph::00009476,0,1,,1,0,0.0,train
synthetic_sse_graph::00009477,0,1,,1,0,0.0,train
synthetic_sse_graph::00009478,0,1,,1,0,0.0,train
synthetic_sse_graph::00009479,0,3,,3,2,0.0,train
synthetic_sse_graph::00009480,0,1,,1,0,0.0,train
synthetic_sse_graph::00009481,0,1,,1,0,0.0,train
synthetic_sse_graph::00009482,0,8,,8,7,0.0,train
synthetic_sse_graph::00009483,0,4,,4,3,0.0,train
synthetic_sse_graph::00009484,0,7,,7,6,0.0,train
synthetic_sse_graph::00009485,0,3,,3,2,0.0,train
synthetic_sse_graph::00009486,0,1,,1,0,0.0,train
synthetic_sse_graph::00009487,0,6,,6,5,0.0,train
synthetic_sse_graph::00009488,0,1,,1,0,0.0,train
synthetic_sse_graph::00009489,0,8,,8,7,0.0,train
synthetic_sse_graph::00009490,0,1,,1,0,0.0,train
synthetic_sse_graph::00009491,0,3,,3,2,0.0,train
synthetic_sse_graph::00009492,0,1,,1,0,0.0,train
synthetic_sse_graph::00009493,0,18,,18,17,0.0,train
synthetic_sse_graph::00009494,0,2,,2,1,0.0,train
synthetic_sse_graph::00009495,0,15,,15,14,0.0,train
synthetic_sse_graph::00009496,0,5,,5,4,0.0,train
synthetic_sse_graph::00009497,0,3,,3,2,0.0,train
synthetic_sse_graph::00009498,0,8,,8,7,0.0,train
synthetic_sse_graph::00009499,0,1,,1,0,0.0,train
synthetic_sse_graph::00009500,0,1,,1,0,0.0,train
synthetic_sse_graph::00009501,0,10,,10,9,0.0,train
synthetic_sse_graph::00009502,0,2,,2,1,0.0,train
synthetic_sse_graph::00009503,0,1,,1,0,0.0,train
synthetic_sse_graph::00009504,0,1,,1,0,0.0,train
synthetic_sse_graph::00009505,0,1,,1,0,0.0,train
synthetic_sse_graph::00009506,0,1,,1,0,0.0,train
synthetic_sse_graph::00009507,0,3,,3,2,0.0,train
synthetic_sse_graph::00009508,0,1,,1,0,0.0,train
synthetic_sse_graph::00009509,0,29,,29,28,0.0,train
synthetic_sse_graph::00009510,0,1,,1,0,0.0,train
synthetic_sse_graph::00009511,0,1,,1,0,0.0,train
synthetic_sse_graph::00009512,0,7,,7,6,0.0,train
synthetic_sse_graph::00009513,0,2,,2,1,0.0,train
synthetic_sse_graph::00009514,0,1,,1,0,0.0,train
synthetic_sse_graph::00009515,0,1,,1,0,0.0,train
synthetic_sse_graph::00009516,0,6,,6,5,0.0,train
synthetic_sse_graph::00009517,0,6,,6,5,0.0,train
synthetic_sse_graph::00009518,0,40,,40,39,0.0,train
synthetic_sse_graph::00009519,0,6,,6,5,0.0,train
synthetic_sse_graph::00009520,0,42,,42,41,0.024390243902439025,train
synthetic_sse_graph::00009521,0,5,,5,4,0.0,train
synthetic_sse_graph::00009522,0,1,,1,0,0.0,train
synthetic_sse_graph::00009523,0,1,,1,0,0.0,train
synthetic_sse_graph::00009524,0,1,,1,0,0.0,train
synthetic_sse_graph::00009525,0,3,,3,2,0.0,train
synthetic_sse_graph::00009526,0,1,,1,0,0.0,train
synthetic_sse_graph::00009527,0,2,,2,1,0.0,train
synthetic_sse_graph::00009528,0,25,,25,24,0.0,train
synthetic_sse_graph::00009529,0,1,,1,0,0.0,train
synthetic_sse_graph::00009530,0,1,,1,0,0.0,train
synthetic_sse_graph::00009531,0,6,,6,5,0.0,train
synthetic_sse_graph::00009532,0,11,,11,10,0.0,train
synthetic_sse_graph::00009533,0,2,,2,1,0.0,train
synthetic_sse_graph::00009534,0,1,,1,0,0.0,train
synthetic_sse_graph::00009535,0,1,,1,0,0.0,train
synthetic_sse_graph::00009536,0,5,,5,4,0.25,train
synthetic_sse_graph::00009537,0,2,,2,1,0.0,train
synthetic_sse_graph::00009538,0,4,,4,3,0.0,train
synthetic_sse_graph::00009539,0,1,,1,0,0.0,train
synthetic_sse_graph::00009540,0,7,,7,6,0.0,train
synthetic_sse_graph::00009541,0,1,,1,0,0.0,train
synthetic_sse_graph::00009542,0,1,,1,0,0.0,train
synthetic_sse_graph::00009543,0,4,,4,3,0.0,train
synthetic_sse_graph::00009544,0,7,,7,6,0.0,train
synthetic_sse_graph::00009545,0,4,,4,3,0.0,train
synthetic_sse_graph::00009546,0,1,,1,0,0.0,train
synthetic_sse_graph::00009547,0,1,,1,0,0.0,train
synthetic_sse_graph::00009548,0,7,,7,6,0.0,train
synthetic_sse_graph::00009549,0,2,,2,1,0.0,train
synthetic_sse_graph::00009550,0,1,,1,0,0.0,train
synthetic_sse_graph::00009551,0,1,,1,0,0.0,train
synthetic_sse_graph::00009552,0,4,,4,3,0.0,train
synthetic_sse_graph::00009553,0,1,,1,0,0.0,train
synthetic_sse_graph::00009554,0,4,,4,3,0.0,train
synthetic_sse_graph::00009555,1,320,60.0,64,63,0.14285714285714285,train
synthetic_sse_graph::00009556,0,1,,1,0,0.0,train
synthetic_sse_graph::00009557,0,1,,1,0,0.0,train
synthetic_sse_graph::00009558,0,2,,2,1,0.0,train
synthetic_sse_graph::00009559,0,3,,3,2,0.0,train
synthetic_sse_graph::00009560,0,8,,8,7,0.0,train
synthetic_sse_graph::00009561,0,4,,4,3,0.3333333333333333,train
synthetic_sse_graph::00009562,0,14,,14,13,0.0,train
synthetic_sse_graph::00009563,0,5,,5,4,0.0,train
synthetic_sse_graph::00009564,0,3,,3,2,0.0,train
synthetic_sse_graph::00009565,0,1,,1,0,0.0,train
synthetic_sse_graph::00009566,0,1,,1,0,0.0,train
synthetic_sse_graph::00009567,0,7,,7,6,0.0,train
synthetic_sse_graph::00009568,0,12,,12,11,0.0,train
synthetic_sse_graph::00009569,0,1,,1,0,0.0,train
synthetic_sse_graph::00009570,0,12,,12,11,0.0,train
synthetic_sse_graph::00009571,0,4,,4,3,0.0,train
synthetic_sse_graph::00009572,0,1,,1,0,0.0,train
synthetic_sse_graph::00009573,0,1,,1,0,0.0,train
synthetic_sse_graph::00009574,0,16,,16,15,0.0,train
synthetic_sse_graph::00009575,0,1,,1,0,0.0,train
synthetic_sse_graph::00009576,0,2,,2,1,0.0,train
synthetic_sse_graph::00009577,0,8,,8,7,0.0,train
synthetic_sse_graph::00009578,0,1,,1,0,0.0,train
synthetic_sse_graph::00009579,0,2,,2,1,0.0,train
synthetic_sse_graph::00009580,0,1,,1,0,0.0,train
synthetic_sse_graph::00009581,0,1,,1,0,0.0,train
synthetic_sse_graph::00009582,0,15,,15,14,0.14285714285714285,train
synthetic_sse_graph::00009583,0,1,,1,0,0.0,train
synthetic_sse_graph::00009584,0,1,,1,0,0.0,train
synthetic_sse_graph::00009585,0,1,,1,0,0.0,train
synthetic_sse_graph::00009586,0,1,,1,0,0.0,train
synthetic_sse_graph::00009587,0,2,,2,1,0.0,train
synthetic_sse_graph::00009588,0,1,,1,0,0.0,train
synthetic_sse_graph::00009589,0,4,,4,3,0.0,train
synthetic_sse_graph::00009590,0,1,,1,0,0.0,train
synthetic_sse_graph::00009591,0,1,,1,0,0.0,train
synthetic_sse_graph::00009592,0,3,,3,2,0.0,train
synthetic_sse_graph::00009593,0,1,,1,0,0.0,train
synthetic_sse_graph::00009594,0,18,,18,17,0.0,train
